title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,originalLanguage,publishAt,rating,reviewId,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,translatedLanguage,visitedIn
Amanaia Menteng,4,,2026-05-12T12:08:23.853Z,0,,0,false,,,,1 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT25Cak1FZEpPSGRTYlVsVGFVSkZRblUxUlZOV2VHYxAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-12T12:07:10.805Z,0,,5,false,,,,1 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2pkdllrMU9VVEJXUzBoaVZqQm5abk5GTmpkVk5FRRAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-12T12:07:05.106Z,0,,8,false,,,,1 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2s1QlJqTmtRa3BrVW1oT1VIRjFUeTFDT1hGeFFsRRAB,Google,,,,,,,
Amanaia Menteng,5,suasananya oke..nyamuk nya yg perlu berteman,2026-05-12T12:05:12.241Z,0,,6,false,,,id,1 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT21zdE5WcGFTRFpTTTI1UFoxWkJPV1Z1U0RJeE4yYxAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-12T04:30:00.946Z,0,,3,false,,,,1 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2pseVZXSTJRVWx4WTBSSGEyMU5UblpsWVV0d2FFRRAB,Google,,,,,,,
Amanaia Menteng,5,"Nice ambiance with cozy atmosphere in the middle of Jakarta City, delicious food with private room, good for meetings while having lunch or dinner",2026-05-11T15:55:23.076Z,0,,76,true,,,en,2 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2t4UVNVNXBURFozU0dOcVJGQm1lSFpMVHpoMVpsRRAB,Google,,,,,"Suasana nyaman dan menyenangkan di tengah Kota Jakarta, makanan lezat dengan ruang pribadi, cocok untuk rapat sambil makan siang atau makan malam.",id,
Amanaia Menteng,5,,2026-05-10T22:38:13.323Z,0,,3,false,2026-05-11T08:06:47.000Z,Terima kasih atas penilaiannya.,,3 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT25Sak1HVjVTemhOYlZCblgwTkZaWGsxWlZRMFprRRAB,Google,,,,,,,
Amanaia Menteng,5,Cs ida topp ramah sekali,2026-05-10T13:52:04.725Z,0,,1,false,2026-05-11T08:09:15.000Z,"Halo Ibu Retno EzAlief,

Terima kasih atas kunjungan dan ulasan yang positif untuk Amanaia.
Semoga Ibu dan keluarga sehat selalu, kami nantikan kunjungannya kembali.
",id,3 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT25kNE4wZG9VRnBTVjI5WFRtcFVNSEZtVEdkQ0xVRRAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-10T10:54:09.002Z,0,,3,false,2026-05-11T08:06:49.000Z,Terima kasih atas penilaiannya.,,3 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2poTlZraFhSWFZhUlU1amNUQlJNVnBwTTNSMVptYxAB,Google,,,,,,,
Amanaia Menteng,5,"“Amanaia terbaik di Green Terrace!
Makanannya enak dan pelayanannya cepat 👍🏼👍🏼

Pelayanannya juga sangat membantu, terutama Mas Riki yang sigap dan ramah. Pesanan datang dengan cepat. Sangat puas, pasti akan kembali lagi!” 👍🏼👍🏼👍🏼",2026-05-10T07:25:16.052Z,0,,0,false,2026-05-11T08:09:03.000Z,"Halo Ibu Gressella Hutasoit,

Terima kasih atas kunjungan dan ulasan yang positif untuk Amanaia.
Semoga Ibu dan keluarga sehat selalu, kami nantikan kunjungannya kembali.
",id,3 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2tKdGJqTnpVbE14VDBScmRqUlFhVlJ0WkhZeFVYYxAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-10T07:01:02.013Z,0,,5,false,2026-05-11T08:06:52.000Z,Terima kasih atas penilaiannya.,,3 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2tWcmMwa3hTVTVZT1RoMFJUWlNVemRUUjJKeGVHYxAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-10T06:47:47.109Z,0,,7,false,2026-05-11T08:06:55.000Z,Terima kasih atas penilaiannya.,,3 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT210UVVrNXRZblpzY0ZoYWIxOXhaR1o1UzJoNlIyYxAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-10T06:46:55.319Z,0,,1,false,2026-05-11T08:06:58.000Z,Terima kasih atas penilaiannya.,,3 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2xZMk9FSXhRbGQwWVU5TGVUWmFibkZRU2s4eVpFRRAB,Google,,,,,,,
Amanaia Menteng,3,"Pesen ayam lengkuas 38k 1 potong paha kecil cenderung hambar rasanya sangat tidak worthed
Pesen cumi cabe garam 128k isi lumayan rasa enak better daripada ayam
Pesen es teler 48k, esnya banyak isi sedikit
Ruangan outdoor banyak nyamuk, pas panggil waitress pertama diabaikan tapi panggil lagi baru disamperin
Service lumayan oke, cuma rata² pada kurang senyum aja kecuali satpam sama pelayan bagian depan udh ramah.",2026-05-10T04:31:29.069Z,0,,18,true,2026-05-11T08:10:15.000Z,"Halo Ibu Yastin Nurfauziah,

Sebelumnya terima kasih atas kunjungan dan ulasan yang diberikan. Kami mohon maaf sebesar-besarnya atas kejadian kurang berkenan yang Ibu alami, segera kami lakukan penanganan terkait ini agar hal demikian tidak terulang kembali. Sebagai bentuk komitmen kami dalam mengutamakan kepuasan pelanggan, jika Ibu berkenan mohon hubungi kami melalui email: amanaia.adm@gmail.com untuk kami tindak lanjuti.
Sekali lagi kami mohon maaf, semoga sehat selalu.
Terima kasih",id,3 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT21aaU5ERlBVSEJQYjBneGVEWlNZMkUwWDB4TGJFRRAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-10T04:16:31.474Z,0,,21,true,2026-05-11T08:07:01.000Z,Terima kasih atas penilaiannya.,,3 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT25adVZEUkdaR05OVTFKQ1EwcHFXV0p5VTBwYVNIYxAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-09T12:17:38.727Z,0,,2,false,2026-05-11T08:07:03.000Z,Terima kasih atas penilaiannya.,,4 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2sxVk1YbHBOa3huVld0MWJGcHFSRTFNTWpCNU4wRRAB,Google,,,,,,,
Amanaia Menteng,5,"Dining here feels like discovering a hidden gem where every detail is thoughtfully crafted. From the warm welcome at the door to the beautifully presented dishes, the experience is consistently exceptional. Guests rave about the perfectly balanced flavors, fresh high-quality ingredients, and attentive service that makes everyone feel valued without being intrusive. The atmosphere blends elegance and comfort effortlessly, making it ideal for both special occasions and relaxed dinners. Many diners describe it as the kind of place that exceeds expectations every single visit — a restaurant people eagerly recommend and can’t wait to return to.",2026-05-09T12:07:30.128Z,0,,4,false,2026-05-11T08:11:00.000Z,"Hello Mrs Oktav Oktav1,

Thank you for your visit and for the review you shared about Amanaia.
We wish you and your family good health, and we look forward to welcoming you again.",en,4 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2treFVsaGxhRTkwT1Y5SlVuQmhWWFY2ZW5Bd2RXYxAB,Google,,,,,"Bersantap di sini terasa seperti menemukan permata tersembunyi di mana setiap detailnya dirancang dengan penuh pertimbangan. Mulai dari sambutan hangat di pintu hingga hidangan yang disajikan dengan indah, pengalamannya selalu luar biasa. Para tamu memuji cita rasa yang seimbang sempurna, bahan-bahan segar berkualitas tinggi, dan pelayanan penuh perhatian yang membuat setiap orang merasa dihargai tanpa mengganggu. Suasana memadukan keanggunan dan kenyamanan dengan mudah, menjadikannya ideal untuk acara-acara khusus maupun makan malam santai. Banyak pengunjung menggambarkannya sebagai tempat yang selalu melampaui ekspektasi setiap kali berkunjung — restoran yang direkomendasikan dengan antusias dan selalu ingin dikunjungi kembali.",id,
Amanaia Menteng,5,,2026-05-09T11:59:24.493Z,0,,4,false,2026-05-11T08:07:06.000Z,Terima kasih atas penilaiannya.,,4 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT200eGVURXdUVGhqUzJWeFRVSkJTMmR2VERKYVJWRRAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-09T11:27:30.707Z,0,,11,true,2026-05-11T08:07:09.000Z,Terima kasih atas penilaiannya.,,4 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2tsc1QxUlJXbGh6ZUcxSVNFbEVjR05wVERaS2JrRRAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-09T10:52:59.607Z,0,,56,true,2026-05-11T08:07:26.000Z,Terima kasih atas penilaiannya.,,4 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT25BNGIyVTFVVWxXVlU0M1RFVXpkbGhVVWt4SFQxRRAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-09T10:43:38.823Z,0,,1,false,2026-05-11T08:07:11.000Z,Terima kasih atas penilaiannya.,,4 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2s5UWNqSTBiVlZVZEhGNVlqUklWVXhYWkVreWEwRRAB,Google,,,,,,,
Amanaia Menteng,5,Good service and foods,2026-05-09T10:36:17.681Z,0,,4,false,2026-05-11T08:08:02.000Z,"Halo Bapak Bayu Ardan,

Terima kasih atas kunjungan dan ulasan yang positif untuk Amanaia.
Semoga Bapak dan keluarga sehat selalu, kami nantikan kunjungannya kembali.
",en,4 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2tGaWVrd3RiMWxPVUVabFdFaEJhMDEwY1dwRFVrRRAB,Google,,,,,Pelayanan dan makanan yang baik.,id,
Amanaia Menteng,5,,2026-05-09T07:30:49.243Z,0,,4,false,2026-05-11T08:07:13.000Z,Terima kasih atas penilaiannya.,,4 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2w5a1dWZFpYMGRLUlZoNmMyOVRSMVI2TTFac1lrRRAB,Google,,,,,,,
Amanaia Menteng,5,"Semua makanan yg disajikan enak, bersih, ikan2nya segar, pelayanan ramah, bener2 rekomended apalagi utk ajak keluarga dan rekan kerja kesini. Saya pasti akan berkunjung lagi",2026-05-09T05:48:53.312Z,0,,7,false,2026-05-11T08:08:45.000Z,"Halo Ibu Dewiq Nata,

Terima kasih atas kunjungan dan ulasan yang positif untuk Amanaia.
Semoga Ibu dan keluarga sehat selalu, kami nantikan kunjungannya kembali.
",id,4 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT25oUGJEUjFlREIyWTA5VE1UZ3RaM1V4ZUhsWmNsRRAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-09T05:09:48.469Z,0,,11,false,2026-05-11T08:07:16.000Z,Terima kasih atas penilaiannya.,,4 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2t4U1FVOXdNblJLZDJJMmVEUndTMGszZVZKV1dYYxAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-09T04:51:58.006Z,0,,0,false,2026-05-11T08:07:18.000Z,Terima kasih atas penilaiannya.,,4 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2tVd1VqSnZkRTVCYlVWM1lVNWZlVzlyUm1KRk5WRRAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-09T03:20:26.262Z,0,,199,true,2026-05-11T08:07:22.000Z,Terima kasih atas penilaiannya.,,4 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT25vMmJHb3RObGd0YVZodFFVeFBTMEV4YWpaTFoxRRAB,Google,,,,,,,
Amanaia Menteng,5,Sangat Amat senang,2026-05-08T11:39:07.900Z,0,,2,false,2026-05-11T08:08:28.000Z,"Halo Ibu Sarah Khadizah,

Terima kasih atas kunjungan dan ulasan yang positif untuk Amanaia.
Semoga Ibu dan keluarga sehat selalu, kami nantikan kunjungannya kembali.
",id,5 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2pVeVVYSXlTMlZJZUhWUlUxVnFVMVV3TVVoZlNFRRAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-08T11:06:33.766Z,0,,3,false,2026-05-09T08:59:10.000Z,Terima kasih atas penilaiannya.,,5 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2tVdFUzRnlOVlUwU2xwb1JuQTJNV0oyTWxwMU9XYxAB,Google,,,,,,,
Amanaia Menteng,5,Fast serving. Fair portion. Slightly high price,2026-05-07T14:34:54.897Z,0,,1028,true,2026-05-09T09:03:14.000Z,"Hello Mr Bananarama,

Thank you for your visit and for the review you shared about Amanaia.
We wish you and your family good health, and we look forward to welcoming you again.",en,6 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT25SelYxaEhRamRFWkVNelV6TktXREZwV0MxMGJXYxAB,Google,,,,,Pelayanan cepat. Porsi cukup. Harga agak tinggi.,id,
Amanaia Menteng,5,,2026-05-07T13:09:47.032Z,0,,5,false,2026-05-09T08:59:05.000Z,Terima kasih atas penilaiannya.,,6 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2kxMU1UZFdNazgyUTNkYVVtSkdlRlpwVFdWTFVXYxAB,Google,,,,,,,
Amanaia Menteng,5,Makanan Enak dan Suasana Nyaman dan Bersih,2026-05-07T12:57:42.479Z,0,,2,false,2026-05-09T09:00:56.000Z,"Halo Bapak Indra Mano,

Terima kasih atas kunjungan dan ulasan yang positif untuk Amanaia.
Semoga Bapak dan keluarga sehat selalu, kami nantikan kunjungannya kembali.",id,6 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2s4ME5VRldlRmxHWTNGR1ZuRTRZWFpUYURCeWVXYxAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-07T06:50:18.243Z,0,,5,false,2026-05-09T08:59:01.000Z,Terima kasih atas penilaiannya.,,6 hari lalu,,Ci9DQUlRQUNvZENodHljRjlvT2tsaGMxOUlhbVJSUjFkNGJIRXhPVE5OYlV4aFIxRRAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-06T07:45:30.650Z,0,,2,false,2026-05-09T08:58:57.000Z,Terima kasih atas penilaiannya.,,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT21sWWIyUlRNWFpJYlRoa0xVZ3llRmRsUVhGS1ZuYxAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-06T07:21:02.304Z,0,,5,true,2026-05-09T08:58:51.000Z,Terima kasih atas penilaiannya.,,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT2tSRlUzUnlYM013YUZkVGFHazBYMEZqWDFkTFRHYxAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-06T07:18:43.674Z,0,,2,false,2026-05-09T08:58:47.000Z,Terima kasih atas penilaiannya.,,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT2t4aVJrVlhVVzFhUjFkRFprTlRWMlYzTWpsalNYYxAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-05T14:08:26.933Z,0,,19,true,2026-05-09T08:58:42.000Z,Terima kasih atas penilaiannya.,id,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT21kdVVtdEdZVXQwUTNvd1JFcFdRMVJGUW1OaE5FRRAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-05T03:28:43.110Z,0,,52,true,2026-05-09T08:58:37.000Z,Terima kasih atas penilaiannya.,,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT2tWR2VtcEZOVmh5YURNeFFqSmZUV3Q2Y0VSaWNGRRAB,Google,,,,,,,
Amanaia Menteng,5,"Good food, ambience is also good. Children can play in the Saung",2026-05-04T03:24:23.233Z,0,,15,true,2026-05-09T09:02:58.000Z,"Hello Mr Peggy,

Thank you for your visit and for the review you shared about Amanaia.
We wish you and your family good health, and we look forward to welcoming you again.",en,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT2xOU1UxbFBVall6VVd4T2Qyc3lSMUJsUm5vMU5XYxAB,Google,,,,,"Makanannya enak, suasananya juga bagus. Anak-anak bisa bermain di Saung.",id,
Amanaia Menteng,5,,2026-05-03T13:56:06.772Z,0,,4,false,2026-05-09T08:58:32.000Z,Terima kasih atas penilaiannya.,,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT2xKU1VUbEdMV056TkZrNFdubDZWbTFFZUhwNlNWRRAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-03T13:38:02.131Z,0,,1,false,2026-05-09T08:58:27.000Z,Terima kasih atas penilaiannya.,,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT25adWRGUlNYMlkwVG5KR1RpMHphMHBrYjNOa1kzYxAB,Google,,,,,,,
Amanaia Menteng,5,"Tempat bagus,makanan enak,pelayanan bagus banget,,,cocok untuk makan bersama keluarga",2026-05-03T12:51:09.895Z,0,,5,false,2026-05-09T09:00:36.000Z,"Halo Bapak Aromas,

Terima kasih atas kunjungan dan ulasan yang positif untuk Amanaia.
Semoga Bapak dan keluarga sehat selalu, kami nantikan kunjungannya kembali.",id,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT2xNeVIyRkhTRUp6Vmtadlh6RndUa1JDVEhkbWJtYxAB,Google,,,,,,,
Amanaia Menteng,5,"Tempat,makanan,pelayanan sdh ok semua,,,recommended",2026-05-03T12:48:19.320Z,0,,5,false,2026-05-09T09:01:37.000Z,"Halo Ibu Rosidah Kholimatur,

Terima kasih atas kunjungan dan ulasan yang positif untuk Amanaia.
Semoga Ibu dan keluarga sehat selalu, kami nantikan kunjungannya kembali.",id,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT2kwMFF6YzJkbFZvT1VSdFUwUTNRbXBaTm5sSGFGRRAB,Google,,,,,,,
Amanaia Menteng,5,Nyaman buat kongkow kongkow..terutama buat Kawula muda....hehe..,2026-05-03T09:27:11.466Z,0,,43,true,2026-05-09T09:00:16.000Z,"Halo Bapak Mas Topo Mancing,

Terima kasih atas kunjungan dan ulasan yang positif untuk Amanaia.
Semoga Bapak dan keluarga sehat selalu, kami nantikan kunjungannya kembali.",id,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT2tWWFluTldUbUl3YTNOWGFFWk5SRGRmYTJwU1YxRRAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-03T03:55:11.957Z,0,,1,false,2026-05-09T08:58:20.000Z,Terima kasih atas penilaiannya.,,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT25ZM1NrMW1RV3RrUzBFM1NraFNUVWxxWkhGTU9VRRAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-03T01:07:26.610Z,0,,0,false,2026-05-09T08:58:13.000Z,Terima kasih atas penilaiannya.,,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT2pBME4xa3hhRmhTYzAxbk5rdFdaa0pMVW5SUGRWRRAB,Google,,,,,,,
Amanaia Menteng,4,,2026-05-03T01:06:57.385Z,0,,0,false,2026-05-09T08:58:09.000Z,Terima kasih atas penilaiannya.,,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT2xKcFNrVnRaWGhWTTJOalNWOTJOblZqVm5WbVJuYxAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-02T14:18:14.055Z,0,,1,false,2026-05-09T08:58:03.000Z,Terima kasih atas penilaiannya.,,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT20wMFRFaHpSbVpmV2paemMzRTBTbmhNUkdaUmNXYxAB,Google,,,,,,,
Amanaia Menteng,5,,2026-05-02T09:12:09.966Z,0,,4,false,2026-05-09T08:57:58.000Z,Terima kasih atas penilaiannya.,,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT25Cek9IQjJabU5XYUd4UVMyOUZhVWMwWHpVNVUyYxAB,Google,,,,,,,
Amanaia Menteng,5,Coming for my cousin's wedding. It's wonderful,2026-05-02T08:53:14.159Z,0,,20,true,2026-05-09T09:02:47.000Z,"Hello Mr Awalludin Subarkat,

Thank you for your visit and for the review you shared about Amanaia.
We wish you and your family good health, and we look forward to welcoming you again.",en,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT25ScmRUWlBUa0YyV1ZKNk5WZFFRVkIzYjBOQ1NWRRAB,Google,,,,,Saya datang untuk menghadiri pernikahan sepupu saya. Ini sangat menyenangkan.,id,
Amanaia Menteng,5,,2026-05-01T10:58:21.146Z,0,,0,false,2026-05-09T08:57:46.000Z,Terima kasih atas penilaiannya.,,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT25SSk5FSTJWbTgyTlU1RVdITnVVRGMwUVRKMlZFRRAB,Google,,,,,,,
Amanaia Menteng,5,"Makanannya lezat sesuai selera , suasana nyaman dan damai , hijau , ada kolam ikan besar seperti di pedesaan",2026-05-01T09:15:52.700Z,0,,11,true,2026-05-09T09:01:20.000Z,"Halo Ibu Sri Fitryani,

Terima kasih atas kunjungan dan ulasan yang positif untuk Amanaia.
Semoga Ibu dan keluarga sehat selalu, kami nantikan kunjungannya kembali.",id,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT25Wb1pHeFNiMmd3U21sdWFuazJPVTFEWlhGRlRsRRAB,Google,,,,,,,
Amanaia Menteng,5,,2026-04-30T16:54:11.276Z,0,,10,true,2026-05-09T08:47:27.000Z,Terima kasih atas penilaiannya.,,seminggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT25OUlYyMW1VREowVDFjdFdWOUZkSFZITFdKRVNtYxAB,Google,,,,,,,
Amanaia Menteng,5,,2026-04-30T00:49:07.618Z,0,,56,true,2026-04-30T04:10:45.000Z,Terima kasih atas penilaiannya.,,2 minggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT21kV1EyNTNTakZ3VnpWeldISmthalJ6Y1hGemJIYxAB,Google,,,,,,,
Amanaia Menteng,5,"Good service, highly recomended",2026-04-29T06:56:02.034Z,0,,2,false,2026-04-30T04:11:46.000Z,"Halo Ibu Pasca/241451006/Amallia Suciani,

Terima kasih atas kunjungan dan ulasan yang positif untuk Amanaia.
Semoga Ibu dan keluarga sehat selalu, kami nantikan kunjungannya kembali.",en,2 minggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT2tKdE9VUkpZMHMwUVhKUFNUbHNVVWhYVGt4UVJFRRAB,Google,,,,,"Pelayanan bagus, sangat direkomendasikan.",id,
Amanaia Menteng,4,Warung makan elit tengah kota,2026-04-29T06:14:18.748Z,0,,336,true,2026-04-30T04:11:12.000Z,"Halo Bapak Anjar Kristanto,

Terima kasih atas kunjungan dan ulasan yang positif untuk Amanaia.
Semoga Bapak dan keluarga sehat selalu, kami nantikan kunjungannya kembali.",id,2 minggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT21SNlpYTXlWelJaUjBkT2VXZEhaa3hPUXpSVFlYYxAB,Google,,,,,,,
Amanaia Menteng,4,Makan bareng ber 25 bareng temen kantor...,2026-04-29T04:55:06.512Z,0,,63,true,2026-04-30T04:11:33.000Z,"Halo Ibu Yati Yati,

Terima kasih atas kunjungan dan ulasan yang positif untuk Amanaia.
Semoga Ibu dan keluarga sehat selalu, kami nantikan kunjungannya kembali.",id,2 minggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT2sxYVRHZEhlSGhrUjNoc1JUVklabVJXYmpKTVkwRRAB,Google,,,,,,,
Amanaia Menteng,5,"Satu-satunya restoran di tengah Jakarta yang bisa bikin lo lupa lagi di Jakarta. Danau koi, saung kayu, suara burung, udara segar — semuanya di dalam satu properti di tengah keramaian Menteng. Makanannya juga tidak mengecewakan: gurame goreng crispy, udang bakar, dan berbagai masakan Indonesia yang segar. Ada saung privat yang bisa dipesan dengan minimum spend. Staf ramah dan responsif. Satu catatan: beberapa menu kadang sudah habis lebih awal, jadi idealnya reservasi dan pesan menu favorit di awal.",2026-04-29T03:54:20.448Z,0,,184,true,2026-04-30T04:12:04.000Z,"Halo Bapak/Ibu SJD Studio,

Terima kasih atas kunjungan dan ulasan yang positif untuk Amanaia.
Semoga Bapak/Ibu dan keluarga sehat selalu, kami nantikan kunjungannya kembali.",id,2 minggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT2pCblMwRjZhVjlpZUdwdVVuVmtVV1J1T1VOTU5tYxAB,Google,,,,,,,
Amanaia Menteng,5,,2026-04-28T12:48:58.908Z,0,,0,false,2026-04-29T07:47:05.000Z,Terima kasih atas penilaiannya.,,2 minggu lalu,,Ci9DQUlRQUNvZENodHljRjlvT2t4eU4wSkJhM2w2ZUZCZlgzbHpTMWswVEVoRVRGRRAB,Google,,,,,,,
