"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewId","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"Fore Coffee - Terminal 2F Soekarno-Hatta Airport","5","Nyaman","2025-05-25T05:45:54.201Z","0","vera bararah","43","true",,,"id","setahun lalu",,"ChZDSUhNMG9nS0VMM2R6NEc3N3JhQ1hnEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VMM2R6NEc3N3JhQ1hnEAE!2m1!1s0x0:0x55e2b824aee8c60c!3m1!1s2@1:CIHM0ogKEL3dz4G77raCXg%7C%7C?hl=id","115773090591346445852","https://lh3.googleusercontent.com/a-/ALV-UjVekZPIt79bOwx7_N9RSdpy-zw9EnEVIQllPaPUboaZFBk53MT7rg=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/115773090591346445852?hl=id",,,
"Fore Coffee - Terminal 2F Soekarno-Hatta Airport","5","Sebelum flight masuk gate Ada fore coffee disini bagus (batik airline) . International gate area Ada Starbucks. Bisa bawah kopi ke flight. Bagus sekali . Saya suka flight domestic flights dan short flight ke dekat dari
Indonesia","2026-05-03T11:06:36.937Z","0","lai echo","646","true",,,"id","sebulan lalu",,"Ci9DQUlRQUNvZENodHljRjlvT2tOQ2VEQlhSVkJpU1ROamVXRjZTVWxHYlZwWlpsRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOQ2VEQlhSVkJpU1ROamVXRjZTVWxHYlZwWlpsRRAB!2m1!1s0x0:0x55e2b824aee8c60c!3m1!1s2@1:CAIQACodChtycF9oOkNCeDBXRVBiSTNjeWF6SUlGbVpZZlE%7C%7C?hl=id","116244929683947623452","https://lh3.googleusercontent.com/a/ACg8ocIHZjZj2b_BRwfDUatpH3i-Fbrc-xMAh8qpgQQ51SWEfGmJvA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/116244929683947623452?hl=id",,,
"Fore Coffee - Terminal 2F Soekarno-Hatta Airport","5","enak, service oke, tempat jg nyaman buat ngobrol👍🏻","2026-04-03T03:53:25.848Z","0","Melissa G","235","true",,,"id","2 bulan lalu",,"Ci9DQUlRQUNvZENodHljRjlvT2xSNmVDMXNNR3AyVkVwRmEwd3liMWhZTTBsNVZYYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSNmVDMXNNR3AyVkVwRmEwd3liMWhZTTBsNVZYYxAB!2m1!1s0x0:0x55e2b824aee8c60c!3m1!1s2@1:CAIQACodChtycF9oOlR6eC1sMGp2VEpFa0wyb1hYM0l5VXc%7C%7C?hl=id","100702952344402351897","https://lh3.googleusercontent.com/a-/ALV-UjX1P5pYPWC_2VPUdhAn0Kzx66iBJkkTZRYVHiKYtVFgJtQi9uA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/100702952344402351897?hl=id",,,
"Fore Coffee - Terminal 2F Soekarno-Hatta Airport","5","The iced caramel praline macchiato was extremely fragrant. A good balance between milk, sweet, and bitter.

My order was literally prepared in a minute. Calming LOFI music was being played too, which was great at 8pm.","2026-02-16T13:16:14.646Z","0","J A","6","false",,,"en","3 bulan lalu",,"Ci9DQUlRQUNvZENodHljRjlvT205Zk9YVlNSVk5aTFc5MUxWQkJiemxqZGpOdk0xRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205Zk9YVlNSVk5aTFc5MUxWQkJiemxqZGpOdk0xRRAB!2m1!1s0x0:0x55e2b824aee8c60c!3m1!1s2@1:CAIQACodChtycF9oOm9fOXVSRVNZLW91LVBBbzljdjNvM1E%7C%7C?hl=id","108835492333057600584","https://lh3.googleusercontent.com/a/ACg8ocLaxicMhjS8Q7_4_UD2yzsLcJz0Agq7VfFlEoNxKDwqyBw3MZk=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108835492333057600584?hl=id","Es caramel praline macchiato-nya sangat harum. Keseimbangan yang baik antara susu, rasa manis, dan pahit.

Pesanan saya benar-benar disiapkan dalam waktu satu menit. Musik LOFI yang menenangkan juga diputar, yang sangat cocok pada jam 8 malam.","id",
"Fore Coffee - Terminal 2F Soekarno-Hatta Airport","4","The cafe is located inside the departure hall boarding area. The place is clean, and it has a smoking area as well. Coffee was good and service was nice. It is a great place to chill with a cuppa coffee while waiting for my fight.","2025-12-21T03:15:36.389Z","0","Joyce Joyful","303","true",,,"en","5 bulan lalu",,"Ci9DQUlRQUNvZENodHljRjlvT20xTVdWUndVbkJWYjNrd2MwSm9lRWhZWlhrelduYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20xTVdWUndVbkJWYjNrd2MwSm9lRWhZWlhrelduYxAB!2m1!1s0x0:0x55e2b824aee8c60c!3m1!1s2@1:CAIQACodChtycF9oOm1MWVRwUnBVb3kwc0JoeEhYZXkzWnc%7C%7C?hl=id","100316945686902629252","https://lh3.googleusercontent.com/a-/ALV-UjU6LtV6w387okCZG5-mCRVgNFkY-gbo7NmU9Ry02JFwZ5wvXciN=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/100316945686902629252?hl=id","Kafe ini terletak di dalam area keberangkatan. Tempatnya bersih, dan juga memiliki area merokok. Kopinya enak dan pelayanannya ramah. Ini adalah tempat yang tepat untuk bersantai sambil menikmati secangkir kopi saat menunggu penerbangan saya.","id",
"Fore Coffee - Terminal 2F Soekarno-Hatta Airport","5","Smooth coffee. !!!  Pleasant staff that understood my joke in English. THANK YOU for such a pleasant experience seeing the Saphire Lounge in 2F terminal absolutely STUNK!!!","2026-03-01T01:33:16.280Z","0","Brutally Honest","235","true",,,"en","3 bulan lalu",,"Ci9DQUlRQUNvZENodHljRjlvT2tOeGJrNVdSR0pQYjA1UU9WcDJlVWx1UVVwZlFtYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOeGJrNVdSR0pQYjA1UU9WcDJlVWx1UVVwZlFtYxAB!2m1!1s0x0:0x55e2b824aee8c60c!3m1!1s2@1:CAIQACodChtycF9oOkNxbk5WRGJPb05QOVp2eUluQUpfQmc%7C%7C?hl=id","113602818709236231775","https://lh3.googleusercontent.com/a-/ALV-UjXq7GwBKGUA0RHMQ23JUoSS8h0FRp0vyCzFPS9Vz1nGCZfWIhHD=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/113602818709236231775?hl=id","Kopi yang nikmat. !!! Staf yang ramah dan mengerti lelucon saya dalam bahasa Inggris. TERIMA KASIH atas pengalaman yang menyenangkan ini, mengingat Saphire Lounge di terminal 2F benar-benar BAU!!!","id",
"Fore Coffee - Terminal 2F Soekarno-Hatta Airport","5","Super nice ambience with excellent service in which I have a piece of banana chocolate cake : thick slice and I can taste the banana. And Iced Toffe Pistachio Latte, super nice.","2025-12-22T05:33:49.097Z","0","Ghivan Christine","287","true",,,"en","5 bulan lalu",,"Ci9DQUlRQUNvZENodHljRjlvT2t4UmRsQjFjR2xoZGxSSlNFcEZNWFpaWXpsYVZGRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4UmRsQjFjR2xoZGxSSlNFcEZNWFpaWXpsYVZGRRAB!2m1!1s0x0:0x55e2b824aee8c60c!3m1!1s2@1:CAIQACodChtycF9oOkxRdlB1cGlhdlRJSEpFMXZZYzlaVFE%7C%7C?hl=id","109519266122874352892","https://lh3.googleusercontent.com/a-/ALV-UjXtm1MFf0AGKlFMfaGus6fCiMlfBHXmPqnEc3EDsZG3IaWwRhvs9A=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/109519266122874352892?hl=id","Suasananya sangat nyaman dengan pelayanan yang luar biasa. Saya memesan sepotong kue cokelat pisang: potongannya tebal dan saya bisa merasakan rasa pisangnya. Dan Iced Toffe Pistachio Latte, sangat enak.","id",
"Fore Coffee - Terminal 2F Soekarno-Hatta Airport","5","We stopped by after being tempted by the fancy interior and interesting menu. They boost flavours from local farmers and taste. After a few disappointments from third wave coffee cafes that we visited in the city we were skeptical but tried it anyways because we needed our morning latte. And what a pleasant surprise! Their latte was good and for sweet one we really liked the ‘butterscotch sea salt latte’. It wasn’t overwhelmingly sweet like most flavoured latte we tried in Jakarta recently. Will definitely come again if we come back to Indonesia for a visit ✨","2024-12-24T03:56:59.852Z","0","吉田栗栖","211","true",,,"en","setahun lalu",,"ChZDSUhNMG9nS0VJQ0FnSUR2eTZ5QVNBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR2eTZ5QVNBEAE!2m1!1s0x0:0x55e2b824aee8c60c!3m1!1s2@1:CIHM0ogKEICAgIDvy6yASA%7C%7C?hl=id","115842377141595146449","https://lh3.googleusercontent.com/a-/ALV-UjVdJSwNA8Zjxc33mfdG-m8t371YtB6yKn91JNbsR8VblLx9NxO_FA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/115842377141595146449?hl=id","Kami mampir setelah tergoda oleh interior yang mewah dan menu yang menarik. Mereka mengutamakan cita rasa dari petani lokal. Setelah beberapa kali kecewa dengan kafe kopi third wave yang kami kunjungi di kota, kami agak skeptis tetapi tetap mencobanya karena kami membutuhkan latte pagi kami. Dan sungguh kejutan yang menyenangkan! Latte mereka enak dan untuk yang manis, kami sangat menyukai 'butterscotch sea salt latte'. Rasanya tidak terlalu manis seperti kebanyakan latte rasa yang kami coba di Jakarta baru-baru ini. Pasti akan datang lagi jika kami kembali ke Indonesia untuk berkunjung ✨","id",
"Fore Coffee - Terminal 2F Soekarno-Hatta Airport","4","Good fore outlet
Staff is friendly
Place is clean","2026-02-25T01:25:24.346Z","0","Adit Nagata","1459","true",,,"en","3 bulan lalu",,"Ci9DQUlRQUNvZENodHljRjlvT2pWS2REbE1jMUJ3Tkhsa01ubDZNemxMZVVKbFEzYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWS2REbE1jMUJ3Tkhsa01ubDZNemxMZVVKbFEzYxAB!2m1!1s0x0:0x55e2b824aee8c60c!3m1!1s2@1:CAIQACodChtycF9oOjVKdDlMc1BwNHlkMnl6MzlLeUJlQ3c%7C%7C?hl=id","110029884095839591835","https://lh3.googleusercontent.com/a-/ALV-UjXwTv99u1MaJBbk9z8BvGiF3xJ3icUVDWBE-pHC_Ug0-1u0czF9=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/110029884095839591835?hl=id","Outlet yang bagus
Stafnya ramah
Tempatnya bersih","id",
"Fore Coffee - Terminal 2F Soekarno-Hatta Airport","5","The best coffee shop in Terminal 2 (after security and before immigration). Great coffee, good service, stable internet.","2026-02-18T04:27:41.873Z","0","Vijay Raj","705","true",,,"en","3 bulan lalu",,"Ci9DQUlRQUNvZENodHljRjlvT20xQ01XTXRPR3RRZDNKWFkwbHliak0wTm1SMldFRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20xQ01XTXRPR3RRZDNKWFkwbHliak0wTm1SMldFRRAB!2m1!1s0x0:0x55e2b824aee8c60c!3m1!1s2@1:CAIQACodChtycF9oOm1CMWMtOGtQd3JXY0lybjM0NmR2WEE%7C%7C?hl=id","113923351259966671698","https://lh3.googleusercontent.com/a-/ALV-UjXzAcBFr-cKOfd9FHmaZCR7j8H9VxmHRyxRQieVZp7DevSN9ogb7Q=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/113923351259966671698?hl=id","Kedai kopi terbaik di Terminal 2 (setelah pemeriksaan keamanan dan sebelum imigrasi). Kopi enak, pelayanan bagus, internet stabil.","id",
"Fore Coffee - Terminal 2F Soekarno-Hatta Airport","5","Smooth espresso, good place to chill at the airport and friendly stuff, and they have smoking room so it’s a plus for the people looking to place to have a coffee and smoke within the airport","2026-02-01T05:19:55.058Z","0","Eissa Al Remeithi","442","true",,,"en","4 bulan lalu",,"Ci9DQUlRQUNvZENodHljRjlvT2pWUFdtMHdja0V0UjJSVWRYaEZaR2RHVVZSaVowRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWUFdtMHdja0V0UjJSVWRYaEZaR2RHVVZSaVowRRAB!2m1!1s0x0:0x55e2b824aee8c60c!3m1!1s2@1:CAIQACodChtycF9oOjVPWm0wckEtR2RUdXhFZGdGUVRiZ0E%7C%7C?hl=id","111467204959601642289","https://lh3.googleusercontent.com/a-/ALV-UjVRFov8eduEbLTqrIMA1iiOeplcVmgtKP10jy_3trMPdNCRuwwH=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/111467204959601642289?hl=id","Espresso yang nikmat, tempat yang nyaman untuk bersantai di bandara, staf yang ramah, dan mereka memiliki ruang merokok sehingga menjadi nilai tambah bagi orang-orang yang mencari tempat untuk minum kopi dan merokok di dalam bandara.","id",
"Fore Coffee - Terminal 2F Soekarno-Hatta Airport","5","This is the best choice for everyone to buy a cup of coffee before the flight","2025-08-23T20:12:44.625Z","0","Nizar Fauzan","309","true",,,"en","9 bulan lalu",,"Ci9DQUlRQUNvZENodHljRjlvT2xsdFMxbHhNVzEyUWxBd1RETk5kM0JFVjNGRFpuYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xsdFMxbHhNVzEyUWxBd1RETk5kM0JFVjNGRFpuYxAB!2m1!1s0x0:0x55e2b824aee8c60c!3m1!1s2@1:CAIQACodChtycF9oOlltS1lxMW12QlAwTDNNd3BEV3FDZnc%7C%7C?hl=id","109681557159488658652","https://lh3.googleusercontent.com/a-/ALV-UjXLHguq_hpyEPzPwLuIVMNycbteUiYZJOUYY0CUFbeF8ppQdMhzUw=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/109681557159488658652?hl=id","Ini adalah pilihan terbaik bagi siapa pun untuk membeli secangkir kopi sebelum penerbangan.","id",
"Fore Coffee - Terminal 2F Soekarno-Hatta Airport","5","Great well-balanced medium to light roast coffee. The selection of sweetened beverages is also reasonably balanced in terms of sweetness.","2024-12-24T03:44:31.848Z","0","Brian","6","true",,,"en","setahun lalu",,"ChdDSUhNMG9nS0VJQ0FnSUR2eS1qcHpRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR2eS1qcHpRRRAB!2m1!1s0x0:0x55e2b824aee8c60c!3m1!1s2@1:CIHM0ogKEICAgIDvy-jpzQE%7C%7C?hl=id","102941077905910320749","https://lh3.googleusercontent.com/a-/ALV-UjU-ZNs6RI-6QFbCbOshNBLSROqAA4XdYDm9kFT10bSYEZZg960=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/102941077905910320749?hl=id","Kopi sangrai medium hingga ringan yang sangat enak dan seimbang. Pilihan minuman manisnya juga cukup seimbang dalam hal kemanisan.","id",
"Fore Coffee - Terminal 2F Soekarno-Hatta Airport","5","Caffeine before flight
love the ambience and the chill lounge music
the coffee cup is great","2025-02-01T01:31:11.250Z","0","Takkunyah","511","true",,,"en","setahun lalu",,"ChdDSUhNMG9nS0VJQ0FnTUNBN3RDUl9BRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNBN3RDUl9BRRAB!2m1!1s0x0:0x55e2b824aee8c60c!3m1!1s2@1:CIHM0ogKEICAgMCA7tCR_AE%7C%7C?hl=id","116715801886042618211","https://lh3.googleusercontent.com/a-/ALV-UjVkHeMPBY7W-ZNX6kwNhaeyCXW_uLhdeo3-BvilE1nWqn5Vx4cj=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/116715801886042618211?hl=id","Kafein sebelum penerbangan
suka suasananya dan musik lounge yang menenangkan
cangkir kopinya bagus","id",
"Fore Coffee - Terminal 2F Soekarno-Hatta Airport","4","Fore butterscotch sea salt latte always in my heart.","2026-02-14T13:10:08.963Z","0","dhimas aditya aditama","244","true",,,"en","3 bulan lalu",,"Ci9DQUlRQUNvZENodHljRjlvT2pCYVRWRldUbFJUVTA1RVozRjBabVZYU3pGbFkzYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pCYVRWRldUbFJUVTA1RVozRjBabVZYU3pGbFkzYxAB!2m1!1s0x0:0x55e2b824aee8c60c!3m1!1s2@1:CAIQACodChtycF9oOjBaTVFWTlRTU05EZ3F0ZmVXSzFlY3c%7C%7C?hl=id","109079354894439519128","https://lh3.googleusercontent.com/a-/ALV-UjV2bJM0yH1KTf92Anp8sMlpQyseGsjaUgE1UOFVRtP3RJGp5qc=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/109079354894439519128?hl=id","Latte butterscotch garam laut akan selalu ada di hatiku.","id",
