"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewId","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"Depot Pak De ""Khas Jawa Timur"" Musyawarah","5","udah langganan, biasa beli langsung ke sini. ini resto rumahan hanya jualan lewat aplikasi ..,tapi semua makanannya enak enak dan banyak pilihan.","2024-08-20T04:17:27.754Z","1","Eva Syaroya","1","true",,,"id","Diedit setahun lalu",,"ChZDSUhNMG9nS0VJQ0FnSUN4eXBDYWJREAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4eXBDYWJREAE!2m1!1s0x0:0x446f096aa4eafc1!3m1!1s2@1:CIHM0ogKEICAgICxypCabQ%7C%7C?hl=id","105182224380436049383","https://lh3.googleusercontent.com/a/ACg8ocKGq-IeaUJGsC7ijwTnWkrWKr5UYAC6kBya0e3cD1qZdcG9eg=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/105182224380436049383?hl=id",,,
"Depot Pak De ""Khas Jawa Timur"" Musyawarah","5","Makanannya mantap mantap khas Jawa timur, ada Rawon, Rujak Cingur","2023-05-13T05:36:25.460Z","0","Aaa bbb","3","false",,,"id","3 tahun lalu",,"ChZDSUhNMG9nS0VJQ0FnSUN4dkwtWEF3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4dkwtWEF3EAE!2m1!1s0x0:0x446f096aa4eafc1!3m1!1s2@1:CIHM0ogKEICAgICxvL-XAw%7C%7C?hl=id","112930864325493675210","https://lh3.googleusercontent.com/a/ACg8ocLT7hvPBodE4HaXWP89qdVl_Z1EFPmmw5GgAgdr6LGL3U_QFw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112930864325493675210?hl=id",,,
"Depot Pak De ""Khas Jawa Timur"" Musyawarah","5","Nasi rawon nya ...haojek...
Must try....next pesen rujak cingur","2023-05-13T05:35:42.202Z","1","Hocking Maxliman","3","false",,,"id","3 tahun lalu",,"ChdDSUhNMG9nS0VJQ0FnSUN4X0lEdHRnRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4X0lEdHRnRRAB!2m1!1s0x0:0x446f096aa4eafc1!3m1!1s2@1:CIHM0ogKEICAgICx_IDttgE%7C%7C?hl=id","108951106261967834275","https://lh3.googleusercontent.com/a-/ALV-UjV9Wk5ijpkG3bY6gBlNdD7vDgGmlYt5rO54LK7-3NGJO0PKfHK3WA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108951106261967834275?hl=id",,,
"Depot Pak De ""Khas Jawa Timur"" Musyawarah","5","Makanan disini endul dn pelayanan ramah bingit","2023-05-13T08:28:14.838Z","0","Tony Gobell","1","false",,,"id","3 tahun lalu",,"ChZDSUhNMG9nS0VJQ0FnSUN4X0lYVk5REAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4X0lYVk5REAE!2m1!1s0x0:0x446f096aa4eafc1!3m1!1s2@1:CIHM0ogKEICAgICx_IXVNQ%7C%7C?hl=id","103266832136636185059","https://lh3.googleusercontent.com/a-/ALV-UjU1nCCd7oB9u4v0nWd1PFSHQSODoyU0h9ggw6flfipN7soX-9Qt=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103266832136636185059?hl=id",,,
"Depot Pak De ""Khas Jawa Timur"" Musyawarah","5","Top markotop","2023-05-13T08:22:52.503Z","0","zan zulia","1","false",,,"id","3 tahun lalu",,"ChZDSUhNMG9nS0VJQ0FnSUN4X0xtY05BEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4X0xtY05BEAE!2m1!1s0x0:0x446f096aa4eafc1!3m1!1s2@1:CIHM0ogKEICAgICx_LmcNA%7C%7C?hl=id","103550722312381918209","https://lh3.googleusercontent.com/a/ACg8ocKAJThFIHesrhe7DQ1U5BaFPWk0ritdKNUWpQYfosPXWPc9ZQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103550722312381918209?hl=id",,,
"Depot Pak De ""Khas Jawa Timur"" Musyawarah","5",,"2024-12-08T07:32:56.812Z","0","Agung Gunawan","27","true",,,,"setahun lalu",,"ChdDSUhNMG9nS0VJQ0FnSUN2NUtpcjNBRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN2NUtpcjNBRRAB!2m1!1s0x0:0x446f096aa4eafc1!3m1!1s2@1:CIHM0ogKEICAgICv5Kir3AE%7C%7C?hl=id","103463633762624357161","https://lh3.googleusercontent.com/a-/ALV-UjVfhyPZ04zMbiPRm_9yCgCfD-KpUoNO1nEJ_5GEXtVIEY_aFBm3=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/103463633762624357161?hl=id",,,
"Depot Pak De ""Khas Jawa Timur"" Musyawarah","5",,"2024-02-28T07:37:50.394Z","0","Bambang Agus Herlambang","47","true",,,,"2 tahun lalu",,"ChdDSUhNMG9nS0VJQ0FnSURkbDl5bnRRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURkbDl5bnRRRRAB!2m1!1s0x0:0x446f096aa4eafc1!3m1!1s2@1:CIHM0ogKEICAgIDdl9yntQE%7C%7C?hl=id","109456982651808049982","https://lh3.googleusercontent.com/a-/ALV-UjVTpkR1F2nocQ4iV5lrf-5KqBwgrynwWgS-UokHIcJTrAdnP5V4Uw=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/109456982651808049982?hl=id",,,
"Depot Pak De ""Khas Jawa Timur"" Musyawarah","5",,"2023-05-13T05:33:53.437Z","0","Tedi Handoyo","0","false",,,,"3 tahun lalu",,"ChdDSUhNMG9nS0VJQ0FnSUN4dlAtdmpnRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4dlAtdmpnRRAB!2m1!1s0x0:0x446f096aa4eafc1!3m1!1s2@1:CIHM0ogKEICAgICxvP-vjgE%7C%7C?hl=id","113192208848304947812","https://lh3.googleusercontent.com/a/ACg8ocKd7ODzP1kNuROgpVvcDqypQ7QzPfx2b4WfYC7IpZ2EVFoVtA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113192208848304947812?hl=id",,,
"Hangry Gading Serpong - Moon Chicken x Ayam Koplo x Hot Side Story x Bu Tumbar","1","setiap beli ayam nya selalu dapet ayam yg keras,kaya ayam yg kmrn trs di goreng lg,padahal suka bgt sama semua menu nya,udh gt udh bayar biaya buat ayam yg dada,tapi yg dateng dada nya kecil bgt,beda sama yg cabang goldfinch😔,kadang beli yg nashville level 3 kadang pedes trs bumbu nya melimpah,kadang ga pedes trs bumbu nya sedikit😔","2025-10-13T15:12:16.093Z","0","Cindy virginia Setiawan","13","false","2025-10-13T15:27:51.000Z","Hai kak Cindy virginia Setiawan
Mohon maaf ya kak karena kendala ketidaknyamanannya pada pesanan yang kakak terima tidak sesuai ekspektasi. Untuk ini Adhit mengerti membuat kakak sudah sangat kecewa. Kami bantu teruskan agar diinvestigasi oleh tim kami ya kak. Agar dapat dilayani langsung oleh tim kami via chat, silahkan menghubungi nomor WhatsApp (0811-8012-019) dengan mengirimkan foto seperti struk, ss aps dan foto makanan. Sekali lagi mohon maaf dan mengucapkan terima kasih sudah menjadi pelanggan Hangry. Kami tunggu chat kakak.","id","7 bulan lalu",,"Ci9DQUlRQUNvZENodHljRjlvT2xoM1REaGZRMnd0WWpkT1REaFZaMnRGVjJoRFdIYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xoM1REaGZRMnd0WWpkT1REaFZaMnRGVjJoRFdIYxAB!2m1!1s0x0:0xbc51a8880b89cd9b!3m1!1s2@1:CAIQACodChtycF9oOlh3TDhfQ2wtYjdOTDhVZ2tFV2hDWHc%7C%7C?hl=id","115011694816883752490","https://lh3.googleusercontent.com/a-/ALV-UjVM5yQbPRucQc-t7Xsj1rMLCdYztoGRKFwLGbpmgiip3T2qLbHW=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115011694816883752490?hl=id",,,
"Hangry Gading Serpong - Moon Chicken x Ayam Koplo x Hot Side Story x Bu Tumbar","1","Woy lu promo ga kira kira, kasian karyawan lo keteter sama ojol juga kasian nungguin sampe 3 jam , di kira enak kali nunggu orderan sampe 3 jam.","2025-06-01T10:32:25.822Z","0","Mohammad Luthfi","7","false",,,"id","11 bulan lalu",,"ChdDSUhNMG9nS0VQQ2V5ZEdVc2NtRmxRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VQQ2V5ZEdVc2NtRmxRRRAB!2m1!1s0x0:0xbc51a8880b89cd9b!3m1!1s2@1:CIHM0ogKEPCeydGUscmFlQE%7C%7C?hl=id","112743223556377970289","https://lh3.googleusercontent.com/a-/ALV-UjUjUuZdhZtmtUF3V5jvHg-IrnCm54dyEIw63VOYCMga6thZFXU=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112743223556377970289?hl=id",,,
"Hangry Gading Serpong - Moon Chicken x Ayam Koplo x Hot Side Story x Bu Tumbar","1","Ada hewan dinasinyaa yaampun ini kalo kemakan gimanaaa, tolong di benerin lagiii kebersihannya. Bt bgt lagi laper""nya nemu giniann😡","2025-05-02T14:24:39.711Z","0","Ririn Aditya official","14","true","2025-05-02T15:15:04.000Z","Hai Kak Ririn Aditya official, kami mohon maaf ya mengenai penemuan hewan di menu nasi kakak. Ria mengerti kakak pasti sangat kecewa, Ini akan kami tangani dengan sangat serius karena memang bukan standar Hangry. Kalau boleh, mohon hubungi tim Hangry Care Unit kami ya kak dengan menyertakan data order kakak melalui WA di nomor 0811-8012-019. Kami dengan senang hati akan membantu dan memastikan kendala kakak dapat selesai dengan baik, dan agar kami juga bisa memgurangin kekecewaan Kak Ririn Aditya official. Kami mengapresiasi sekali feedback yang Kak Ririn Aditya official berikan dan terima kasih juga sudah jadi pelanggan setia Hangry. Kami tunggu chat nya ya kak 🙏🙏","id","setahun lalu",,"ChdDSUhNMG9nS0VJQ0FnTUNZX0xETl9BRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNZX0xETl9BRRAB!2m1!1s0x0:0xbc51a8880b89cd9b!3m1!1s2@1:CIHM0ogKEICAgMCY_LDN_AE%7C%7C?hl=id","100140875480334999595","https://lh3.googleusercontent.com/a-/ALV-UjWLOimCXbW3fn2_-iKXl2-pGSN2SdmxEh2kYzkTssf4p_MjSp_V=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/100140875480334999595?hl=id",,,
"Hangry Gading Serpong - Moon Chicken x Ayam Koplo x Hot Side Story x Bu Tumbar","1","Plss bikin ayam geprek emgnga sejam ya?? Padahal lagi jam2 sepi loh, udh banyak Banget yg komplain CABENYA SEDIKITTT POL. tapi tetep aja ga di urus?? Manajemen nya jelek bngt, kasih catetan di Gofood pun kayanya ga dibaca, minta apa kasihnya apa?? Pdahal brand lumayan gede loh ini hellow😪😪😪","2025-07-10T19:09:45.848Z","0","Lyna Stasia67","6","false","2025-07-11T01:57:19.000Z","Hai kak Lyna Stasia67, kami mohon maaf ya mengenai pelayanan kami yang lama, meu sambal yang sedikit, dan request notes yang tidak terpenuhi. Kami tau kalau ini buat kakak kecewa. Sebagai resto yang terus berkembang,kami masih terus berusaha untuk meningkatkan lagi layanan dan kualitas produk kami. Untuk kendala Kak Lyna Stasia67, Ria udah langsung koordinasikan dengan tim nih agar segera dicek dan diperbaiki. Tapi kalau boleh, mohon hubungi tim Hangry Care Unit kami ya kak dengan menyertakan data order kakak melalui WA di nomor 0811-8012-019 agar kami bisa ngurangin kekecewaan kakak. Kami tunggu chat nya ya, terima kasih sudah jadi pelanggan setia Hangry kak!","id","10 bulan lalu",,"Ci9DQUlRQUNvZENodHljRjlvT210TGNtTlhiazFHVFVOMlduZFpNRXQyVFU5eWRrRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210TGNtTlhiazFHVFVOMlduZFpNRXQyVFU5eWRrRRAB!2m1!1s0x0:0xbc51a8880b89cd9b!3m1!1s2@1:CAIQACodChtycF9oOmtLcmNXbk1GTUN2WndZMEt2TU9ydkE%7C%7C?hl=id","107695876714039870421","https://lh3.googleusercontent.com/a-/ALV-UjUnvIj8oD6q9NmJ6v8kHc853g985t9diwhDWzYireBQPq1PU18=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107695876714039870421?hl=id",,,
"Hangry Gading Serpong - Moon Chicken x Ayam Koplo x Hot Side Story x Bu Tumbar","1","kalo gabisa masak mah ga usah masak. ayem apaan luarnya gosong dalemnya masih mentah mana lagi laper laper nya jadi kebuang sia sia...","2025-08-21T12:47:44.788Z","0","john ab","1","false","2025-08-21T12:54:03.000Z","Hai kak john ab
Mohon maaf ya kak karena kendala Pesanan yang kakak terima Gosong dan tidak matang. Untuk ini Rafi mengerti membuat kakak sudah sangat kecewa. Kami bantu teruskan agar diinvestigasi oleh tim kami ya kak. Agar dapat dilayani langsung oleh tim kami via chat, silahkan menghubungi nomor WhatsApp (0811-8012-019) dengan mengirimkan foto seperti struk, ss aps dan foto makanan. Sekali lagi mohon maaf dan mengucapkan terima kasih sudah menjadi pelanggan Hangry. Kami tunggu chat kakak.","id","8 bulan lalu",,"Ci9DQUlRQUNvZENodHljRjlvT25ka2RrRmFSMDVWWm10aloyZFdjVXN5TjE5dk0wRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25ka2RrRmFSMDVWWm10aloyZFdjVXN5TjE5dk0wRRAB!2m1!1s0x0:0xbc51a8880b89cd9b!3m1!1s2@1:CAIQACodChtycF9oOndkdkFaR05VZmtjZ2dWcUsyN19vM0E%7C%7C?hl=id","110354671264426898382","https://lh3.googleusercontent.com/a-/ALV-UjXM5dtigukqLl3QddCuV0uQnCUPDo9k8D138bow7KnwLHxT0936=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110354671264426898382?hl=id",,,
"Hangry Gading Serpong - Moon Chicken x Ayam Koplo x Hot Side Story x Bu Tumbar","1","Lama banget...terlalu banyak becanda","2025-05-21T14:29:44.801Z","0","Asep Miptahudin","8","true","2025-05-21T16:24:27.000Z","Hai kak Asep Miptahudin, kami mohon maaf ya mengenai pelayanan yang terlalu lama. Kami tau kalau ini buat kakak kecewa. Sebagai resto yang terus berkembang,kami masih terus berusaha untuk meningkatkan lagi layanan dan kualitas produk kami. Untuk kendala Kak Asep Miptahudin, Ria udah langsung koordinasikan dengan tim nih agar segera dicek dan diperbaiki. Tapi kalau boleh, mohon hubungi tim Hangry Care Unit kami ya kak dengan menyertakan data order kakak melalui WA di nomor 0811-8012-019 agar kami bisa ngurangin kekecewaan kakak. Kami tunggu chat nya ya, terima kasih sudah jadi pelanggan setia Hangry kak!","id","11 bulan lalu",,"ChZDSUhNMG9nS0VKNnkwcGoxLWVpQmFREAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VKNnkwcGoxLWVpQmFREAE!2m1!1s0x0:0xbc51a8880b89cd9b!3m1!1s2@1:CIHM0ogKEJ6y0pj1-eiBaQ%7C%7C?hl=id","117717237873743390182","https://lh3.googleusercontent.com/a-/ALV-UjVE9y4m3rx7xuTVvIkgyBrnVzQFSRrXZcK6so4RUmlhWxQ9SSw=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/117717237873743390182?hl=id",,,
"Hangry Gading Serpong - Moon Chicken x Ayam Koplo x Hot Side Story x Bu Tumbar","1","Pesen 7 item, yg di kirim cuma 3. Sisa nya harus komplain sana sini sampe ke customer service. Customer service nya juga jelek tata krama dan menyikapi nya 👎🏻 kecewa","2024-11-28T18:13:11.360Z","2","Varisanti Nalina Vara","3","false",,,"id","setahun lalu",,"ChdDSUhNMG9nS0VJQ0FnSURQNk55MmlnRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQNk55MmlnRRAB!2m1!1s0x0:0xbc51a8880b89cd9b!3m1!1s2@1:CIHM0ogKEICAgIDP6Ny2igE%7C%7C?hl=id","102608679672746935877","https://lh3.googleusercontent.com/a/ACg8ocLN5AdbVm3HiqnnYIVZmlv5SYxxsk3MiPCnCIW9i3Pr3RLVRg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102608679672746935877?hl=id",,,
